customer_id,signup_date,age,gender,city,plan_type,contract_type,payment_method,tenure_months,monthly_charges,total_charges,num_support_calls,data_usage_gb,has_internet_service,satisfaction_score,last_login_days_ago,churn
CUST101042,2021-06-28,49,Female,Chicago,Premium,One year,Debit Card,51,77.44,3775.09,1,112.9,Yes,6,80,1
CUST101043,2021-03-26,25,Male,Toronto,Basic,Month-to-month,Debit Card,15,11.25,173.73,2,52.5,Yes,8,71,0
CUST101044,2023-04-03,64,Male,Singapore,Premium,Month-to-month,PayPal,22,70.73,1556.18,1,50.9,Yes,5,83,1
CUST101045,2019-12-03,50,Male,Toronto,Premium,Month-to-month,Credit Card,70,98.16,6913.64,2,74.2,Yes,6,69,1
CUST101046,2020-06-08,41,Male,Sydney,Premium,Month-to-month,Auto-debit,20,88.87,1788.84,5,37.4,Yes,6,79,0
CUST101047,2022-08-08,62,Female,Zürich,Standard,Month-to-month,Auto-debit,52,53.04,2635.67,2,33.0,Yes,5,10,1
CUST101048,2023-01-03,43,Male,Toronto,Basic,Month-to-month,Credit Card,67,15.95,1041.91,5,94.1,Yes,6,38,1
CUST101049,2019-09-20,41,Female,London,Standard,Month-to-month,Auto-debit,43,45.06,1987.05,0,99.4,Yes,6,43,0
CUST101050,2022-01-18,32,Female,Toronto,Standard,Month-to-month,PayPal,22,40.11,874.68,0,33.6,Yes,5,81,1
CUST101051,2021-03-10,49,Female,Paris,Standard,Month-to-month,Debit Card,62,37.13,2315.99,2,43.8,Yes,6,43,1
CUST101052,2022-01-03,47,Female,Toronto,Basic,Two year,Auto-debit,60,16.47,1032.16,1,85.9,Yes,7,39,0
CUST101053,2024-09-29,41,Male,Sydney,Basic,Month-to-month,PayPal,40,27.96,1067.66,2,81.3,Yes,4,70,1
CUST101054,2019-06-17,31,Male,São Paulo,Basic,Month-to-month,Debit Card,9,25.04,224.23,0,77.1,Yes,7,58,1
CUST101055,2024-12-20,43,Male,London,Standard,One year,Auto-debit,32,39.18,1236.37,3,34.9,Yes,5,52,0
CUST101056,2021-09-11,40,Female,Toronto,Standard,Month-to-month,Bank Transfer,32,43.11,1325.23,3,242.7,Yes,7,82,0
CUST101057,2023-08-18,24,Female,Berlin,Premium,Month-to-month,Credit Card,14,84.49,1236.18,0,47.7,Yes,5,73,1
CUST101058,2021-07-18,22,Male,Paris,Standard,Month-to-month,Bank Transfer,29,41.57,1261.16,4,88.1,Yes,9,64,0
CUST101059,2020-11-12,48,Male,Paris,Standard,Month-to-month,Bank Transfer,12,45.48,535.47,0,27.7,Yes,9,86,0
CUST101060,2023-08-15,18,Male,Dubai,Basic,One year,Debit Card,50,22.41,1170.55,0,63.3,Yes,4,4,1
CUST101061,2023-02-14,44,Female,Berlin,Standard,Month-to-month,PayPal,32,47.35,1444.77,2,33.1,Yes,8,49,0
CUST101062,2019-11-12,35,Female,São Paulo,Basic,Month-to-month,Auto-debit,53,21.52,1195.41,0,46.4,Yes,10,2,0
CUST101063,2023-03-25,58,Female,São Paulo,Basic,One year,Credit Card,33,16.08,548.47,0,78.0,Yes,4,71,1
CUST101064,2023-07-08,35,Female,Chicago,Basic,Two year,Bank Transfer,52,16.69,843.09,2,143.3,Yes,5,11,0
CUST101065,2021-04-29,50,Male,London,Basic,Month-to-month,Auto-debit,53,13.2,706.56,3,43.0,Yes,8,50,1
CUST101066,2024-07-20,36,Female,Zürich,Basic,Month-to-month,Auto-debit,12,10.63,131.37,3,75.6,Yes,4,70,1
CUST101067,2022-11-04,42,Female,Berlin,Standard,Month-to-month,Debit Card,32,44.31,1392.3,1,87.4,Yes,5,56,1
CUST101068,2020-12-31,51,Male,Singapore,Basic,One year,Debit Card,54,24.9,1324.94,0,102.2,Yes,4,5,0
CUST101069,2019-01-24,35,Female,Chicago,Basic,One year,Auto-debit,43,11.72,510.46,2,14.0,Yes,8,42,0
CUST101070,2023-01-18,54,Male,New York,Basic,One year,PayPal,16,21.64,334.02,1,111.6,Yes,5,70,1
CUST101071,2020-04-02,28,Female,London,Standard,Month-to-month,PayPal,60,49.71,2868.73,2,88.0,Yes,6,86,0
CUST101072,2023-07-15,45,Female,Dubai,Standard,Month-to-month,PayPal,15,33.98,496.95,7,77.0,Yes,5,80,1
CUST101073,2022-02-23,53,Female,New York,Basic,Two year,PayPal,72,18.38,1355.29,1,233.2,Yes,9,73,0
CUST101074,2021-10-19,50,Female,Zürich,Basic,Month-to-month,Bank Transfer,51,29.88,1503.55,1,39.4,Yes,5,27,0
CUST101075,2019-12-25,66,Male,Singapore,Premium,Two year,PayPal,24,83.31,2000.91,4,81.5,Yes,3,67,1
CUST101076,2023-04-08,31,Female,Sydney,Standard,Month-to-month,Debit Card,15,33.78,491.27,1,204.1,Yes,3,15,0
CUST101077,2019-12-30,23,Female,Chicago,Standard,Month-to-month,PayPal,65,48.95,3084.42,2,133.7,Yes,8,29,0
CUST101078,2021-07-03,28,Female,Chicago,Standard,Month-to-month,Bank Transfer,38,40.51,1562.54,2,50.6,Yes,8,25,0
CUST101079,2024-01-06,50,Female,Toronto,Premium,Month-to-month,Auto-debit,59,84.15,4770.41,1,76.3,Yes,9,43,0
CUST101080,2024-07-08,47,Male,New York,Premium,Two year,PayPal,60,75.86,4627.99,1,77.8,Yes,4,78,0
CUST101081,2024-12-06,42,Female,London,Basic,Month-to-month,Bank Transfer,5,19.68,97.42,3,55.9,No,6,77,0
CUST101082,2024-09-29,26,Female,London,Standard,One year,PayPal,50,41.77,2124.27,3,23.9,No,10,80,0
CUST101083,2022-05-02,51,Male,Paris,Basic,One year,Bank Transfer,25,20.02,494.58,6,51.2,Yes,6,84,1
CUST101084,2020-03-15,25,Male,São Paulo,Standard,Two year,Debit Card,66,41.6,2840.61,4,92.1,Yes,5,2,0
CUST101085,2024-01-12,56,Female,Zürich,Basic,One year,PayPal,16,18.66,285.29,3,50.4,No,6,89,1
CUST101086,2023-10-22,78,Female,Berlin,Basic,Two year,Credit Card,3,12.95,40.38,3,63.2,Yes,8,78,1
CUST101087,2024-12-08,46,Female,Chicago,Premium,Two year,Debit Card,48,82.94,3889.02,1,144.4,Yes,8,66,0
CUST101088,2022-11-26,49,Male,Zürich,Premium,Month-to-month,Bank Transfer,40,81.05,3093.69,5,63.5,Yes,5,7,1
CUST101089,2019-11-07,35,Other,Dubai,Basic,Two year,Credit Card,40,10.3,414.57,0,66.2,Yes,5,65,0
CUST101090,2022-01-06,18,Male,Mumbai,Premium,Two year,Debit Card,19,85.96,1588.22,4,71.9,Yes,6,60,1
CUST101091,2021-09-08,33,Female,Zürich,Basic,Month-to-month,Bank Transfer,36,18.94,679.06,4,47.3,No,5,8,1
CUST101092,2024-01-21,27,Male,Singapore,Standard,One year,Auto-debit,70,45.97,3315.18,3,113.8,No,4,18,0
CUST101093,2021-05-09,22,Female,Sydney,Premium,Month-to-month,PayPal,55,84.59,4788.09,1,27.7,Yes,10,67,0
CUST101094,2020-12-20,63,Female,São Paulo,Basic,One year,PayPal,71,21.97,1575.53,3,47.1,Yes,6,15,0
CUST101095,2019-06-25,45,Female,Toronto,Standard,Month-to-month,PayPal,24,51.99,1307.39,3,76.5,Yes,6,31,1
CUST101096,2024-01-04,46,Female,Paris,Standard,One year,Bank Transfer,63,43.24,2714.25,1,52.6,Yes,6,54,1
CUST101097,2023-07-13,37,Male,Zürich,Basic,Month-to-month,PayPal,28,26.21,700.08,0,167.2,Yes,6,77,0
CUST101098,2019-04-01,39,Female,Zürich,Standard,One year,Credit Card,68,45.74,3209.67,2,66.7,Yes,7,25,0
CUST101099,2021-08-07,54,Female,Zürich,Basic,Month-to-month,PayPal,63,23.05,1411.68,2,65.5,Yes,5,1,1
CUST101100,2021-11-16,41,Male,Mumbai,Standard,One year,Debit Card,12,47.42,550.62,5,33.6,Yes,9,76,1
CUST101101,2021-10-24,48,Female,Paris,Basic,Month-to-month,Bank Transfer,70,27.44,1838.21,3,53.3,No,8,84,1
CUST101102,2024-07-05,38,Female,Berlin,Basic,One year,Credit Card,44,24.33,1052.1,3,110.8,Yes,6,76,1
CUST101103,2019-11-26,37,Female,Singapore,Standard,Month-to-month,Bank Transfer,56,42.34,2329.82,2,40.8,Yes,5,43,1
CUST101104,2020-11-01,23,Female,New York,Basic,Month-to-month,Credit Card,42,16.15,664.92,2,17.1,Yes,9,64,1
CUST101105,2020-02-01,18,Male,Toronto,Standard,Month-to-month,Auto-debit,16,44.7,721.87,6,59.6,Yes,6,11,0
CUST101106,2020-06-18,38,Female,Singapore,Standard,Two year,Bank Transfer,71,40.44,2943.46,0,68.7,Yes,4,57,0
CUST101107,2024-06-09,42,Male,Mumbai,Standard,Month-to-month,Credit Card,9,38.69,363.45,4,49.3,Yes,9,54,1
CUST101108,2024-08-22,24,Male,Paris,Basic,One year,Auto-debit,59,10.0,566.05,2,145.7,Yes,5,57,0
CUST101109,2019-04-08,41,Male,São Paulo,Premium,Month-to-month,PayPal,16,70.7,1091.65,4,224.1,Yes,8,62,1
CUST101110,2022-10-16,42,Male,Sydney,Standard,One year,Bank Transfer,57,56.91,3273.01,1,76.2,Yes,1,80,1
CUST101111,2020-05-24,18,Male,Mumbai,Basic,Month-to-month,Credit Card,31,16.06,477.85,1,52.9,No,6,70,1
CUST101112,2020-02-26,29,Female,São Paulo,Standard,Month-to-month,Credit Card,18,56.42,1002.44,1,92.2,No,9,3,0
CUST101113,2020-10-01,46,Male,Dubai,Standard,Month-to-month,Auto-debit,18,47.42,864.19,2,146.3,Yes,7,63,0
CUST101114,2020-03-01,46,Male,Toronto,Standard,Month-to-month,PayPal,24,44.7,1102.9,3,43.1,No,8,65,1
CUST101115,2021-12-09,26,Male,São Paulo,Standard,Month-to-month,Bank Transfer,65,36.0,2273.92,1,107.2,Yes,5,49,0
CUST101116,2024-12-20,43,Female,Singapore,Standard,Month-to-month,Auto-debit,56,45.03,2564.04,4,59.5,No,7,56,0
CUST101117,2022-07-08,54,Male,New York,Premium,Month-to-month,PayPal,49,91.35,4541.44,1,128.9,No,7,7,0
CUST101118,2023-05-03,51,Male,Chicago,Standard,Two year,Debit Card,46,54.35,2590.01,2,33.6,Yes,7,23,1
CUST101119,2021-12-16,40,Female,Singapore,Premium,Month-to-month,Auto-debit,31,81.65,2484.01,0,157.4,Yes,10,77,0
CUST101120,2019-01-31,35,Male,Berlin,Standard,Two year,Credit Card,65,38.11,2539.1,4,77.8,Yes,9,0,0
CUST101121,2019-07-04,33,Female,São Paulo,Premium,Month-to-month,PayPal,20,74.26,1522.63,2,92.0,Yes,8,88,1
CUST101122,2020-08-11,47,Male,Zürich,Premium,Month-to-month,Auto-debit,68,74.88,4959.04,0,29.7,Yes,8,20,0
CUST101123,2020-06-17,44,Male,Chicago,Basic,Month-to-month,Debit Card,28,27.67,784.15,3,29.0,Yes,4,70,0
CUST101124,2024-01-15,49,Male,New York,Basic,Month-to-month,Debit Card,25,29.79,757.8,1,82.9,Yes,5,19,1
CUST101125,2024-01-22,43,Female,Sydney,Standard,Month-to-month,PayPal,35,46.18,1579.84,1,93.8,Yes,3,3,1
CUST101126,2024-02-14,52,Male,Berlin,Standard,Two year,Credit Card,54,43.18,2320.48,5,56.1,Yes,4,54,0
CUST101127,2022-10-28,42,Female,Singapore,Standard,One year,Credit Card,52,54.29,2804.95,1,100.0,Yes,5,68,0
CUST101128,2022-05-03,51,Male,Singapore,Standard,One year,Debit Card,56,39.13,2251.21,2,29.5,Yes,6,7,0
CUST101129,2022-11-22,52,Female,Mumbai,Premium,Month-to-month,Auto-debit,7,80.31,534.1,3,22.6,Yes,4,24,1
CUST101130,2021-06-09,31,Male,Paris,Standard,Month-to-month,Debit Card,12,47.78,573.42,4,72.2,No,6,27,1
CUST101131,2023-01-07,18,Male,Singapore,Standard,One year,Bank Transfer,62,39.82,2390.91,5,28.7,No,6,86,0
CUST101132,2023-10-06,61,Male,Sydney,Basic,Month-to-month,PayPal,71,16.18,1165.65,1,17.5,Yes,4,27,1
CUST101133,2023-07-29,44,Female,New York,Standard,Month-to-month,Bank Transfer,10,40.72,414.54,1,35.6,Yes,10,5,0
CUST101134,2022-09-06,19,Male,Toronto,Basic,Month-to-month,Debit Card,66,28.5,1881.21,2,91.7,Yes,4,88,1
CUST101135,2019-05-08,32,Female,Chicago,Standard,Month-to-month,Auto-debit,19,56.49,1077.82,1,76.8,No,9,8,0
CUST101136,2023-05-07,51,Female,Mumbai,Standard,One year,Debit Card,71,45.69,3184.0,2,147.4,Yes,2,43,0
CUST101137,2021-03-13,37,Other,Chicago,Standard,Month-to-month,Bank Transfer,72,43.39,3065.76,2,80.1,No,6,16,0
CUST101138,2023-06-17,34,Male,Singapore,Standard,Month-to-month,Auto-debit,46,41.4,1951.08,3,30.4,Yes,4,22,0
CUST101139,2022-03-27,59,Female,Singapore,Basic,Two year,PayPal,14,20.01,269.82,3,95.6,Yes,5,67,0
CUST101140,2024-04-13,27,Female,Mumbai,Basic,Two year,Bank Transfer,57,16.7,977.74,6,42.2,Yes,10,12,0
CUST101141,2021-01-11,31,Female,Singapore,Basic,Month-to-month,Credit Card,8,19.42,157.77,0,55.4,Yes,6,58,1
CUST101142,2024-08-01,44,Other,New York,Premium,Month-to-month,PayPal,25,82.48,2141.28,1,42.8,No,4,50,1
CUST101143,2024-01-24,46,Female,New York,Premium,One year,Debit Card,46,77.57,3482.63,3,27.2,Yes,8,65,0
CUST101144,2020-12-26,47,Female,Mumbai,Basic,Month-to-month,Auto-debit,5,18.86,94.36,4,295.4,Yes,6,14,1
CUST101145,2021-11-22,53,Female,São Paulo,Basic,Month-to-month,Auto-debit,29,18.89,522.56,1,37.7,Yes,7,31,1
CUST101146,2022-03-09,44,Male,Singapore,Standard,Month-to-month,Bank Transfer,58,43.09,2602.31,1,15.6,No,4,0,1
CUST101147,2023-08-11,47,Female,Mumbai,Standard,Month-to-month,Auto-debit,7,42.35,301.65,1,102.7,Yes,5,79,1
CUST101148,2023-02-18,38,Male,Toronto,Basic,Two year,Auto-debit,27,24.57,671.54,0,12.1,Yes,5,89,1
CUST101149,2024-02-09,42,Female,Zürich,Basic,One year,Bank Transfer,1,10.0,10.23,2,59.9,No,8,40,0
CUST101150,2021-03-21,42,Female,São Paulo,Standard,Two year,PayPal,48,54.45,2557.23,0,112.5,Yes,6,47,0
CUST101151,2022-01-10,44,Male,New York,Basic,One year,Debit Card,6,20.81,126.16,1,24.5,No,4,12,0
CUST101152,2021-08-01,51,Male,Mumbai,Basic,One year,Auto-debit,21,23.66,511.81,1,66.7,Yes,7,78,1
CUST101153,2024-06-14,48,Male,Zürich,Basic,One year,Credit Card,38,24.35,887.39,2,53.9,Yes,7,69,0
CUST101154,2020-10-29,42,Female,Dubai,Standard,One year,Credit Card,16,40.75,681.91,7,37.2,No,8,10,0
CUST101155,2022-07-09,30,Male,Toronto,Standard,Month-to-month,Auto-debit,17,39.51,697.99,2,147.7,Yes,5,47,0
CUST101156,2019-09-21,42,Female,Paris,Basic,Month-to-month,Credit Card,61,13.81,881.42,1,53.6,No,6,15,0
CUST101157,2024-02-06,41,Female,São Paulo,Standard,Month-to-month,Credit Card,56,43.52,2512.27,1,101.4,Yes,7,53,1
CUST101158,2021-04-21,44,Female,Mumbai,Standard,Month-to-month,PayPal,6,49.2,289.13,1,118.5,Yes,4,59,0
CUST101159,2021-01-15,70,Male,São Paulo,Standard,Month-to-month,PayPal,62,41.5,2593.98,1,58.1,Yes,8,34,1
CUST101160,2022-06-30,34,Female,Chicago,Premium,Month-to-month,Credit Card,34,83.65,2736.07,1,30.9,Yes,7,39,0
CUST101161,2021-12-28,46,Male,Berlin,Basic,One year,Debit Card,11,10.0,112.8,1,120.2,No,4,63,0
CUST101162,2024-02-01,55,Female,London,Premium,Month-to-month,Debit Card,66,77.69,4949.94,2,59.9,Yes,4,14,0
CUST101163,2022-03-09,42,Male,Mumbai,Standard,Month-to-month,Debit Card,25,52.0,1347.69,3,64.4,Yes,6,3,1
CUST101164,2022-02-06,71,Male,London,Standard,Month-to-month,Credit Card,24,43.97,1027.9,2,51.2,No,5,37,1
CUST101165,2019-08-18,36,Male,Chicago,Basic,Month-to-month,Bank Transfer,11,15.03,159.72,3,117.5,Yes,8,44,1
CUST101166,2019-02-18,45,Female,Paris,Basic,Two year,PayPal,64,16.06,983.74,3,28.1,Yes,6,25,0
CUST101167,2021-05-22,31,Male,São Paulo,Basic,Month-to-month,Auto-debit,21,10.0,214.44,1,64.9,No,7,38,1
CUST101168,2024-12-26,36,Female,Paris,Premium,Month-to-month,Credit Card,43,73.93,3079.23,3,31.5,Yes,5,9,1
CUST101169,2024-07-01,44,Female,New York,Standard,Month-to-month,Bank Transfer,18,51.34,896.18,2,51.1,Yes,6,67,1
CUST101170,2022-10-09,52,Female,São Paulo,Standard,Two year,Auto-debit,65,41.5,2608.4,2,127.5,Yes,9,68,0
CUST101171,2022-10-13,45,Male,Mumbai,Standard,One year,PayPal,57,42.21,2359.24,2,126.5,Yes,6,23,0
CUST101172,2021-05-07,57,Male,Toronto,Basic,Month-to-month,Bank Transfer,37,10.0,386.32,0,56.6,Yes,5,58,0
CUST101173,2020-01-24,40,Male,Toronto,Basic,Month-to-month,PayPal,25,10.21,254.91,0,80.1,Yes,5,21,1
CUST101174,2019-01-19,37,Male,Singapore,Standard,One year,PayPal,48,52.14,2442.87,4,79.1,Yes,6,35,0
CUST101175,2021-01-12,76,Female,São Paulo,Standard,Two year,Auto-debit,36,48.7,1695.41,2,31.6,Yes,10,28,0
CUST101176,2020-11-24,46,Male,London,Standard,Month-to-month,PayPal,68,37.22,2409.2,5,93.3,Yes,4,87,1
CUST101177,2020-02-24,32,Male,São Paulo,Standard,Month-to-month,PayPal,49,41.22,1992.51,1,34.1,No,6,43,0
CUST101178,2020-07-21,32,Male,Paris,Standard,Month-to-month,Auto-debit,2,44.82,86.14,1,49.0,Yes,3,56,1
CUST101179,2019-02-24,29,Female,New York,Premium,Month-to-month,PayPal,60,72.82,4162.54,0,16.2,Yes,6,18,0
CUST101180,2022-08-24,53,Male,Chicago,Basic,One year,Credit Card,14,10.0,134.44,3,103.4,No,7,83,0
CUST101181,2024-07-24,36,Female,São Paulo,Standard,Two year,Bank Transfer,22,44.04,951.3,0,117.9,Yes,3,61,0
CUST101182,2023-02-21,43,Male,Sydney,Standard,Two year,Bank Transfer,32,48.44,1588.97,1,82.0,No,6,9,0
CUST101183,2021-09-08,40,Female,Zürich,Basic,One year,Debit Card,16,23.55,360.48,4,67.0,No,7,29,0
CUST101184,2021-07-09,51,Female,São Paulo,Basic,Month-to-month,Bank Transfer,68,25.25,1747.68,1,47.2,Yes,7,45,0
CUST101185,2020-11-04,30,Male,Dubai,Basic,Two year,Credit Card,71,10.68,767.42,0,105.0,Yes,7,37,0
CUST101186,2019-11-08,27,Male,New York,Basic,Month-to-month,Debit Card,12,20.35,253.53,3,169.2,Yes,4,72,1
CUST101187,2022-08-03,44,Male,New York,Standard,Month-to-month,Auto-debit,24,43.39,1008.45,1,37.7,Yes,7,50,0
CUST101188,2022-05-25,49,Male,São Paulo,Basic,One year,Bank Transfer,27,19.48,541.44,3,57.5,Yes,5,50,1
CUST101189,2019-01-17,45,Male,Toronto,Standard,Month-to-month,Bank Transfer,49,43.73,2220.95,0,30.1,Yes,8,33,1
CUST101190,2021-06-28,30,Female,Berlin,Basic,Two year,Bank Transfer,44,16.04,739.39,2,67.2,Yes,1,75,1
CUST101191,2020-08-31,50,Female,Mumbai,Basic,Two year,Credit Card,49,10.0,505.12,1,50.7,Yes,6,63,0
CUST101192,2020-01-08,31,Male,Zürich,Basic,One year,Auto-debit,3,26.97,77.87,3,60.4,Yes,7,63,1
CUST101193,2023-03-20,34,Female,Berlin,Basic,One year,Debit Card,38,21.98,872.59,2,105.9,Yes,9,59,0
CUST101194,2022-02-25,29,Male,Paris,Premium,Month-to-month,Bank Transfer,16,71.09,1173.27,1,124.7,Yes,7,59,0
CUST101195,2022-10-19,58,Female,Mumbai,Basic,Month-to-month,Auto-debit,17,22.84,377.11,0,26.7,Yes,7,68,0
CUST101196,2023-04-12,49,Male,London,Basic,One year,Debit Card,56,17.32,937.45,2,78.5,Yes,7,21,0
CUST101197,2024-11-20,49,Female,New York,Basic,One year,Bank Transfer,11,17.49,200.79,4,148.0,Yes,9,47,1
CUST101198,2023-10-25,57,Female,Chicago,Basic,Two year,Credit Card,3,15.39,44.58,3,89.7,Yes,6,11,0
CUST101199,2022-09-20,78,Male,London,Standard,Month-to-month,Bank Transfer,36,48.22,1784.02,0,32.1,Yes,3,33,1
CUST101200,2024-04-09,19,Male,Mumbai,Standard,Month-to-month,PayPal,53,40.2,2110.41,1,121.3,Yes,3,26,1
CUST101201,2021-11-11,31,Male,Zürich,Basic,Month-to-month,Credit Card,37,13.42,507.65,2,93.6,No,8,18,1
CUST101202,2024-11-26,33,Female,Singapore,Standard,One year,Bank Transfer,12,51.79,596.11,4,88.0,Yes,7,49,0
CUST101203,2023-07-26,30,Female,Toronto,Standard,One year,Auto-debit,56,43.93,2515.45,2,56.4,Yes,6,39,0
CUST101204,2022-11-26,27,Female,London,Premium,Two year,Credit Card,28,79.12,2218.0,2,84.6,Yes,5,40,1
CUST101205,2024-06-01,37,Female,Zürich,Standard,Month-to-month,Auto-debit,52,49.15,2658.13,4,285.0,Yes,7,78,1
CUST101206,2022-02-02,25,Female,Mumbai,Basic,Month-to-month,Auto-debit,15,15.99,232.38,2,13.8,Yes,7,32,0
CUST101207,2023-04-28,45,Male,New York,Standard,Month-to-month,PayPal,66,42.19,2675.76,1,48.7,Yes,8,10,0
CUST101208,2020-09-15,42,Female,Berlin,Premium,Month-to-month,Auto-debit,21,81.83,1666.23,2,52.0,Yes,4,71,0
CUST101209,2024-10-10,47,Female,Singapore,Standard,Month-to-month,Debit Card,70,35.75,2397.04,0,6.8,Yes,3,19,1
CUST101210,2022-09-27,48,Male,Berlin,Premium,One year,Bank Transfer,28,81.33,2386.58,2,208.1,Yes,4,87,1
CUST101211,2023-09-09,49,Female,Sydney,Premium,Month-to-month,Bank Transfer,53,75.47,3849.06,3,30.1,No,4,59,0
CUST101212,2021-10-06,36,Male,London,Basic,Month-to-month,PayPal,37,25.13,901.99,3,28.7,Yes,3,23,1
CUST101213,2024-03-13,69,Male,Dubai,Standard,One year,Auto-debit,6,48.28,298.65,2,19.6,No,10,51,0
CUST101214,2019-06-12,44,Female,São Paulo,Standard,Two year,Auto-debit,8,47.49,370.3,1,48.3,Yes,2,83,1
CUST101215,2019-09-07,18,Male,Dubai,Standard,Month-to-month,Bank Transfer,30,35.36,1031.34,3,87.7,Yes,8,82,1
CUST101216,2022-01-15,28,Male,New York,Standard,Month-to-month,PayPal,14,44.38,632.03,1,63.9,Yes,8,35,0
CUST101217,2023-05-23,18,Male,Sydney,Premium,One year,Auto-debit,44,72.94,3176.87,3,33.6,Yes,9,2,0
CUST101218,2023-11-08,41,Female,Toronto,Standard,One year,PayPal,10,44.78,462.82,1,84.7,Yes,7,7,1
CUST101219,2021-08-21,39,Female,São Paulo,Standard,Two year,Bank Transfer,43,31.11,1356.23,2,64.4,Yes,9,79,0
CUST101220,2022-11-23,35,Male,Dubai,Basic,Month-to-month,Credit Card,15,10.76,157.98,4,137.5,Yes,10,59,0
CUST101221,2022-04-26,67,Male,Berlin,Standard,Month-to-month,Debit Card,14,52.13,736.97,2,41.1,Yes,6,65,0
CUST101222,2024-10-06,48,Male,Dubai,Premium,Two year,Auto-debit,27,82.21,2301.01,1,38.4,Yes,7,64,0
CUST101223,2022-12-03,50,Female,Singapore,Standard,Month-to-month,PayPal,42,42.88,1776.55,1,109.1,No,9,69,0
CUST101224,2021-07-01,29,Male,Dubai,Basic,Month-to-month,PayPal,29,14.55,431.93,2,29.3,Yes,5,45,0
CUST101225,2024-10-24,28,Female,New York,Premium,Two year,Auto-debit,26,73.49,1894.66,1,19.1,Yes,6,34,0
CUST101226,2019-08-23,41,Female,Paris,Premium,Month-to-month,Debit Card,25,81.2,2038.74,1,63.0,Yes,5,21,0
CUST101227,2024-11-26,43,Male,Mumbai,Standard,One year,Debit Card,25,42.94,1098.59,2,89.5,Yes,8,27,0
CUST101228,2019-12-04,18,Female,Toronto,Basic,Two year,Credit Card,30,29.28,839.8,1,17.9,Yes,2,67,0
CUST101229,2020-09-23,39,Female,Berlin,Standard,Month-to-month,Debit Card,61,43.89,2665.23,0,116.6,Yes,10,1,0
CUST101230,2023-12-05,41,Female,Paris,Basic,One year,PayPal,42,20.35,820.1,2,16.4,Yes,8,13,0
CUST101231,2023-05-26,38,Male,Chicago,Basic,Month-to-month,Bank Transfer,31,11.67,369.91,2,42.7,Yes,8,70,0
CUST101232,2024-10-26,30,Female,London,Standard,Two year,Debit Card,54,42.84,2338.3,2,64.2,No,1,58,0
CUST101233,2023-07-01,34,Female,Mumbai,Premium,Two year,PayPal,38,81.06,3026.97,2,145.7,Yes,4,14,1
CUST101234,2022-10-27,39,Female,Zürich,Basic,Two year,Debit Card,69,17.76,1173.52,1,151.1,Yes,10,3,0
CUST101235,2021-01-28,42,Other,São Paulo,Premium,Month-to-month,Auto-debit,41,77.09,3295.27,1,72.4,Yes,6,20,1
CUST101236,2019-01-11,49,Male,Berlin,Premium,One year,PayPal,16,81.96,1287.1,3,47.9,Yes,3,10,1
CUST101237,2019-09-29,55,Female,Sydney,Basic,Two year,Credit Card,41,29.09,1165.9,1,50.0,Yes,7,24,0
CUST101238,2020-10-14,37,Female,Sydney,Basic,One year,Bank Transfer,56,20.87,1122.09,1,195.8,Yes,8,74,0
CUST101239,2019-03-31,35,Male,Toronto,Standard,One year,Debit Card,16,51.87,836.34,3,130.8,Yes,8,78,0
CUST101240,2022-01-17,47,Male,Paris,Standard,Month-to-month,Auto-debit,15,48.73,713.82,0,82.4,Yes,6,25,0
CUST101241,2023-08-30,49,Male,Berlin,Basic,Two year,Debit Card,44,26.51,1206.43,2,73.9,Yes,9,25,0
CUST101242,2024-10-10,35,Female,Zürich,Standard,Month-to-month,Auto-debit,64,41.34,2694.12,4,69.5,Yes,5,74,0
CUST101243,2021-12-08,51,Male,Chicago,Standard,Month-to-month,Bank Transfer,25,43.76,1039.73,0,13.2,Yes,8,38,0
CUST101244,2024-03-31,54,Female,Dubai,Standard,Two year,Credit Card,37,43.78,1630.5,4,4.3,Yes,7,19,0
CUST101245,2024-11-28,58,Male,Dubai,Standard,Two year,Bank Transfer,48,48.28,2255.29,4,55.2,Yes,6,67,1
CUST101246,2024-02-27,64,Male,London,Basic,Two year,Bank Transfer,48,24.75,1130.43,4,26.5,Yes,6,44,1
CUST101247,2021-10-15,30,Female,London,Basic,Month-to-month,PayPal,11,20.75,230.97,2,74.5,Yes,6,80,1
CUST101248,2020-12-13,41,Male,Dubai,Basic,Month-to-month,Credit Card,29,25.26,710.92,6,70.9,No,7,78,1
CUST101249,2024-11-11,41,Female,Zürich,Premium,Month-to-month,PayPal,72,76.62,5737.1,4,18.7,Yes,6,71,1
CUST101250,2020-06-13,40,Male,Zürich,Premium,Month-to-month,Bank Transfer,64,85.31,5499.9,2,75.5,Yes,8,87,1
CUST101251,2021-06-20,33,Female,Mumbai,Standard,Two year,Credit Card,56,51.09,2777.84,3,78.3,Yes,5,48,0
CUST101252,2019-06-12,22,Male,Singapore,Basic,One year,Debit Card,2,24.06,50.43,0,76.9,Yes,10,49,0
CUST101253,2023-10-05,42,Other,New York,Standard,Month-to-month,Bank Transfer,31,45.81,1426.71,6,41.4,No,5,0,1
CUST101254,2022-11-24,31,Female,Toronto,Basic,Month-to-month,PayPal,4,24.28,93.87,3,86.8,Yes,9,15,1
CUST101255,2019-07-05,42,Male,Singapore,Basic,Month-to-month,Auto-debit,22,14.64,322.64,2,90.5,Yes,9,14,1
